base_cluster,other_cluster,options,outlier_id,predicted_id,raw_response,last_option
3,"[5, 29]","['74226', '18887', '52548', '50906', '55090']",52548,50906,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is in the bottom right corner.",55090
9,"[3, 26]","['34449', '23716', '52758', '1268', '27788']",34449,1268,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",27788
19,"[7, 1]","['37914', '35479', '36396', '17550', '55791']",17550,17550,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is in the bottom right corner.",55791
5,"[15, 28]","['10743', '10526', '52548', '2004', '18711']",10526,2004,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",18711
19,"[0, 24]","['29042', '37989', '26354', '40111', '33749']",37989,40111,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",33749
18,"[5, 4]","['15451', '25667', '62609', '26755', '65195']",62609,26755,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",65195
15,"[14, 9]","['3384', '24364', '1225', '14102', '7489']",14102,14102,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",7489
0,"[9, 3]","['78009', '1268', '75880', '44802', '43375']",1268,44802,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",43375
19,"[0, 0]","['64729', '76431', '14834', '58616', '74633']",14834,74633,"1. **Different example:** 5
2. **Why:** The common room is missing in example 5.",74633
7,"[3, 17]","['79411', '10825', '23132', '53579', '3536']",53579,53579,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",3536
15,"[18, 25]","['53137', '62071', '42684', '38548', '60915']",62071,38548,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",60915
5,"[19, 14]","['53655', '27706', '10743', '26372', '77349']",26372,26372,"1. **Different example:** 4
2. **Why:** The common room is in the top left corner, the master room is in the bottom right corner, the living room is in the top right corner, the balcony is in the bottom left corner, the bathroom is in the top right corner, the kitchen is in the bottom right corner, the storage is in the top left corner, and the dining is in the bottom right corner.",77349
3,"[5, 19]","['54792', '177', '11033', '51211', '9147']",51211,51211,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",9147
0,"[17, 5]","['7913', '32703', '60860', '63508', '49395']",7913,63508,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",49395
18,"[7, 1]","['26052', '10825', '4132', '20502', '73827']",10825,20502,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",73827
5,"[19, 25]","['21765', '54232', '35619', '63077', '26994']",26994,63077,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",26994
3,"[9, 26]","['33084', '7474', '63514', '9147', '40031']",7474,9147,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",40031
0,"[5, 19]","['17291', '15613', '9639', '59474', '60473']",60473,59474,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",60473
7,"[0, 24]","['12421', '61767', '31926', '12376', '10825']",31926,12376,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",10825
9,"[0, 7]","['74662', '66807', '64671', '15606', '64614']",66807,15606,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",64614
9,"[3, 26]","['74662', '80219', '23716', '19246', '41897']",19246,19246,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",41897
19,"[18, 25]","['26994', '25618', '25711', '73023', '74633']",25711,73023,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",74633
19,"[17, 5]","['59952', '26703', '30721', '35149', '50221']",50221,35149,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",50221
15,"[7, 3]","['53137', '1225', '11908', '68970', '61767']",61767,68970,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",61767
7,"[5, 22]","['57572', '2277', '79411', '12376', '8109']",57572,12376,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",8109
19,"[5, 29]","['26994', '18711', '35479', '25168', '42272']",18711,25168,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",42272
3,"[0, 14]","['55090', '17291', '54792', '37955', '18887']",17291,37955,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",18887
9,"[0, 2]","['80219', '41897', '80744', '1268', '9662']",80744,1268,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",9662
17,"[9, 3]","['9795', '31693', '9662', '33045', '62454']",9662,33045,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",62454
7,"[3, 17]","['40679', '61767', '17550', '54372', '54792']",54792,54372,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",54792
18,"[5, 29]","['18711', '14167', '25667', '32105', '78682']",18711,32105,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is in the bottom right corner.",78682
19,"[3, 17]","['52721', '55086', '25168', '33749', '38478']",38478,33749,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",38478
0,"[9, 3]","['60860', '43995', '48095', '14914', '25447']",14914,14914,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",25447
3,"[5, 29]","['57316', '1181', '20968', '19796', '8257']",57316,19796,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",8257
0,"[14, 8]","['28694', '43629', '31926', '32703', '60860']",28694,32703,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",60860
9,"[19, 5]","['7474', '74662', '4186', '76431', '50181']",76431,76431,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",50181
19,"[4, 27]","['43324', '71082', '77515', '36535', '49556']",77515,36535,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",49556
14,"[19, 10]","['40877', '6508', '28732', '55791', '26506']",55791,55791,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",26506
15,"[5, 19]","['34763', '54232', '25079', '38548', '67905']",54232,67905,"1. **Different example:** 5
2. **Why:** The common room is missing in example 5.",67905
19,"[3, 7]","['63902', '73164', '36396', '59952', '42272']",73164,59952,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",42272
7,"[3, 4]","['17550', '40679', '10825', '11039', '3536']",11039,11039,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",3536
18,"[0, 7]","['48306', '4132', '67584', '72266', '64148']",72266,72266,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",64148
7,"[14, 7]","['23132', '12376', '54372', '3536', '38835']",38835,3536,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",38835
3,"[4, 27]","['9147', '5222', '55090', '10017', '37907']",5222,10017,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",37907
0,"[3, 28]","['60860', '42226', '17291', '28242', '25447']",42226,28242,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",25447
5,"[19, 5]","['51743', '40863', '77183', '63902', '53032']",63902,63902,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",53032
0,"[15, 13]","['43375', '62759', '75880', '43629', '34763']",34763,43629,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",34763
14,"[18, 25]","['25607', '40877', '40550', '39708', '25711']",25711,39708,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",25711
0,"[15, 28]","['10526', '44802', '70440', '37989', '75880']",10526,37989,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom left corner.",75880
19,"[17, 18]","['43324', '31693', '73023', '41277', '35149']",31693,41277,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",35149
15,"[3, 3]","['53137', '60915', '47834', '72700', '7489']",72700,7489,"1. **Different example:** 5
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",7489
5,"[9, 26]","['27706', '48795', '57316', '51743', '23716']",23716,51743,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",23716
19,"[15, 13]","['71082', '24364', '52721', '72346', '33749']",24364,72346,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",33749
17,"[7, 3]","['69704', '52457', '62549', '6955', '21408']",52457,6955,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",21408
3,"[7, 3]","['49864', '177', '27821', '61767', '73823']",61767,61767,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",73823
3,"[7, 22]","['4286', '38478', '9147', '23132', '994']",23132,994,"1. **Different example:** 5
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",994
19,"[3, 4]","['76431', '20671', '42272', '37914', '26372']",20671,37914,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",26372
18,"[19, 8]","['61353', '12104', '72365', '71082', '42151']",71082,71082,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",42151
0,"[9, 3]","['39894', '8176', '67842', '1268', '66807']",1268,1268,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",66807
0,"[4, 27]","['80522', '49395', '42604', '70239', '31926']",70239,70239,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",31926
5,"[15, 28]","['10526', '51114', '51211', '48795', '63485']",10526,48795,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",63485
3,"[15, 17]","['10017', '72586', '1181', '32729', '11908']",11908,32729,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",11908
3,"[7, 1]","['22487', '22002', '17550', '177', '68096']",17550,177,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",68096
3,"[19, 14]","['4286', '34449', '38478', '26703', '20671']",26703,26703,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is in the bottom right corner.",20671
5,"[15, 28]","['21765', '10526', '35725', '49189', '18711']",10526,49189,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",18711
19,"[3, 16]","['43396', '76431', '56017', '35149', '64729']",56017,35149,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",64729
9,"[19, 10]","['21540', '52758', '6759', '335', '9662']",21540,335,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",9662
19,"[14, 7]","['36396', '17017', '64729', '51393', '43324']",51393,51393,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",43324
17,"[0, 6]","['62454', '7913', '31693', '49395', '66316']",49395,49395,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is in the bottom right corner.",66316
3,"[18, 25]","['42226', '19992', '4132', '1181', '9383']",4132,1181,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",9383
3,"[15, 17]","['30004', '38478', '73164', '20671', '47834']",47834,20671,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",47834
14,"[19, 28]","['67483', '6508', '43363', '28732', '14102']",43363,28732,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",14102
9,"[14, 9]","['50510', '78534', '14914', '39708', '6759']",39708,39708,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",6759
3,"[0, 2]","['49864', '1064', '47060', '68096', '45218']",45218,68096,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",45218
19,"[5, 19]","['36396', '59747', '77183', '59952', '71082']",77183,59952,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",71082
3,"[9, 4]","['79413', '64', '34449', '64047', '74226']",79413,64047,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",74226
3,"[7, 22]","['19796', '79411', '20671', '37907', '37955']",79411,37907,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is located in the bottom right corner.",37955
14,"[18, 25]","['62071', '40877', '6508', '14102', '77045']",62071,14102,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",77045
17,"[9, 11]","['66935', '33045', '335', '31693', '50221']",335,31693,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",50221
0,"[7, 20]","['60860', '72266', '54372', '67465', '59474']",54372,67465,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other examples it is in the bottom right corner.",59474
3,"[19, 5]","['64', '59952', '50906', '9383', '73164']",59952,9383,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is in the bottom right corner.",73164
17,"[19, 8]","['69704', '70105', '66935', '50221', '6777']",6777,50221,"1. **Different example:** 4
2. **Why:** The common room is missing in example 4.",6777
7,"[17, 5]","['31113', '53652', '17550', '16951', '72055']",72055,16951,"1. **Different example:** 4
2. **Why:** The common room is located in the top left corner, while in the other four examples it is in the bottom right corner.",72055
