base_cluster,other_cluster,options,outlier_id,predicted_id,raw_response
"[19, 13]","[5, 4]","['42612', '35479', '62609', '43324', '37914']",62609,C,C
"[19, 25]","[5, 29]","['74532', '47247', '33749', '21765', '59747']",21765,D,D
"[5, 4]","[19, 28]","['42272', '62609', '2004', '51114', '35725']",42272,C,C
"[14, 7]","[4, 27]","['77045', '5222', '51393', '38835', '67483']",5222,E,E
"[15, 17]","[7, 1]","['1225', '12376', '60915', '47834', '11908']",12376,B,B
"[17, 18]","[18, 23]","['21408', '46660', '21543', '40817', '66316']",40817,D,D
"[5, 19]","[19, 14]","['77183', '51211', '63077', '35619', '72517']",72517,C,C
"[7, 20]","[19, 13]","['2425', '55305', '43396', '2277', '54372']",43396,C,C
"[9, 11]","[5, 22]","['52758', '4186', '77349', '78534', '41897']",77349,E,E
"[5, 19]","[19, 10]","['63077', '25168', '77183', '53655', '51211']",25168,B,B
"[14, 9]","[15, 13]","['14102', '6508', '42684', '40550', '26506']",42684,C,C
"[5, 29]","[15, 28]","['57316', '18711', '10526', '55950', '52548']",10526,C,C
"[15, 13]","[14, 8]","['68970', '28694', '25079', '20590', '24364']",28694,B,B
"[7, 3]","[15, 13]","['52457', '75828', '42684', '61767', '64781']",42684,C,C
"[19, 25]","[7, 3]","['59747', '26994', '33749', '47247', '52457']",52457,E,E
"[7, 3]","[19, 10]","['25618', '52457', '64781', '61767', '75828']",25618,A,A
"[19, 28]","[17, 21]","['69704', '42272', '40111', '55589', '23197']",69704,A,A
"[19, 5]","[5, 4]","['72346', '55314', '27706', '76431', '63902']",27706,C,C
"[15, 28]","[5, 19]","['67905', '3258', '23274', '10526', '10743']",10743,E,E
"[19, 18]","[9, 3]","['30721', '58616', '49556', '74662', '74633']",74662,D,D
"[5, 19]","[19, 5]","['32569', '54232', '63077', '49189', '77183']",32569,E,E
"[15, 28]","[7, 20]","['3258', '54372', '23274', '10526', '67905']",54372,B,B
"[17, 21]","[19, 10]","['9795', '69704', '78147', '73023', '62454']",73023,D,D
"[7, 3]","[19, 8]","['61767', '64781', '52457', '6777', '75828']",6777,C,C
"[19, 28]","[9, 3]","['40111', '52721', '23197', '74662', '42272']",74662,D,D
"[17, 18]","[19, 10]","['6955', '66316', '51240', '21543', '55791']",55791,E,E
"[14, 7]","[17, 21]","['67483', '38835', '25607', '62549', '51393']",62549,D,D
"[18, 23]","[15, 28]","['10433', '23274', '64247', '20502', '72978']",23274,B,B
"[19, 18]","[9, 11]","['36535', '41897', '29042', '74633', '41277']",41897,B,B
"[19, 28]","[7, 3]","['43363', '42272', '40111', '52721', '52457']",52457,E,E
"[9, 4]","[5, 22]","['64614', '80219', '57572', '50510', '79413']",57572,E,E
"[5, 4]","[19, 18]","['29042', '27706', '53032', '51114', '62609']",29042,E,E
"[14, 8]","[4, 27]","['28732', '46039', '40877', '28694', '77515']",77515,E,E
"[19, 5]","[9, 4]","['50510', '59952', '32569', '63902', '55314']",50510,A,A
"[5, 29]","[19, 25]","['57316', '51743', '55950', '26994', '21765']",26994,E,E
"[15, 21]","[14, 8]","['46039', '7489', '20839', '13497', '3384']",46039,C,C
"[9, 11]","[19, 25]","['78534', '59747', '41897', '61914', '335']",59747,C,C
"[19, 14]","[7, 1]","['64729', '72517', '26703', '26372', '16951']",16951,D,D
"[4, 27]","[7, 20]","['12888', '54372', '5222', '70239', '77515']",54372,E,E
"[17, 21]","[18, 25]","['62549', '9795', '4132', '62454', '69704']",4132,C,C
"[19, 25]","[7, 20]","['33749', '54372', '47247', '59747', '26994']",54372,B,B
"[5, 29]","[9, 4]","['50510', '21765', '52548', '18711', '57316']",50510,B,B
"[15, 13]","[7, 22]","['42684', '25079', '31113', '34763', '68970']",31113,C,C
"[5, 19]","[19, 18]","['49189', '54232', '60473', '35619', '58616']",58616,E,E
"[19, 5]","[7, 22]","['17017', '40679', '63902', '72346', '59952']",40679,E,E
"[5, 19]","[19, 13]","['54232', '37914', '60473', '49189', '10743']",37914,B,B
"[5, 22]","[15, 21]","['20839', '7217', '48795', '57572', '77349']",20839,B,B
"[9, 11]","[5, 22]","['78534', '61914', '30907', '15606', '7217']",7217,E,E
"[17, 21]","[18, 23]","['9795', '40487', '62454', '72365', '69704']",72365,D,D
"[9, 4]","[19, 13]","['50510', '26354', '79413', '80219', '64614']",26354,C,C
"[17, 18]","[18, 25]","['73827', '46660', '51240', '21408', '66935']",73827,C,C
"[9, 4]","[19, 10]","['25618', '64614', '79413', '80219', '50510']",25618,A,A
"[17, 18]","[18, 23]","['6955', '66935', '46660', '64247', '21408']",64247,D,D
"[5, 19]","[19, 13]","['63077', '26354', '49189', '51211', '60473']",26354,B,B
"[9, 3]","[5, 4]","['64671', '1268', '27706', '74662', '9662']",27706,C,C
"[14, 8]","[4, 27]","['40877', '39691', '70239', '28732', '46039']",70239,C,C
"[5, 19]","[19, 14]","['77183', '10743', '64729', '53655', '60473']",64729,C,C
"[9, 26]","[19, 25]","['6759', '27788', '23716', '26994', '7474']",26994,D,D
"[19, 13]","[7, 3]","['43396', '75828', '26354', '37914', '43324']",75828,B,B
"[19, 28]","[5, 19]","['60473', '23197', '52721', '43363', '40111']",60473,C,C
"[17, 18]","[19, 14]","['6955', '31693', '21408', '70105', '26372']",26372,E,E
"[5, 29]","[9, 4]","['57316', '79413', '18711', '51743', '21765']",79413,B,B
"[19, 10]","[7, 1]","['10825', '73023', '55791', '21540', '25618']",10825,A,A
"[7, 22]","[19, 18]","['40679', '31113', '41277', '79411', '23132']",41277,D,D
"[19, 28]","[5, 22]","['23197', '43363', '57572', '42272', '52721']",57572,C,C
"[17, 18]","[19, 5]","['51240', '46660', '55314', '6955', '66316']",55314,C,C
"[19, 10]","[17, 18]","['25168', '21540', '73023', '55791', '6955']",6955,C,C
"[5, 22]","[19, 25]","['48795', '40863', '77349', '26994', '7217']",26994,D,D
"[19, 18]","[9, 4]","['58616', '29042', '80219', '74633', '41277']",80219,C,C
"[7, 20]","[15, 13]","['2425', '25079', '2277', '55305', '54372']",25079,B,B
"[18, 25]","[15, 13]","['25711', '4132', '3282', '24364', '62071']",24364,D,D
"[19, 14]","[5, 29]","['26703', '26372', '72517', '64729', '51743']",51743,E,E
"[5, 19]","[19, 5]","['63077', '72346', '77183', '54232', '10743']",72346,E,E
"[19, 18]","[9, 4]","['30721', '49556', '35149', '64614', '41277']",64614,D,D
"[19, 10]","[7, 3]","['61767', '21540', '55791', '73023', '25168']",61767,D,D
"[15, 21]","[7, 20]","['3384', '54372', '13497', '7489', '20839']",54372,E,E
"[14, 9]","[17, 5]","['26678', '26506', '7913', '40550', '39708']",7913,C,C
"[17, 5]","[14, 9]","['7913', '50221', '6508', '72055', '33045']",6508,C,C
"[5, 19]","[15, 21]","['20839', '54232', '51211', '60473', '77183']",20839,A,A
"[9, 11]","[19, 5]","['4186', '72346', '30907', '61914', '335']",72346,D,D
"[17, 18]","[19, 10]","['21543', '21408', '66935', '6955', '55791']",55791,E,E
"[7, 3]","[19, 5]","['61767', '75828', '76431', '64781', '52457']",76431,E,E
"[19, 14]","[7, 22]","['26703', '64729', '72517', '23132', '26372']",23132,E,E
"[15, 21]","[7, 3]","['7489', '75828', '3384', '20839', '13497']",75828,B,B
"[18, 23]","[15, 13]","['10433', '40817', '20502', '24364', '26755']",24364,D,D
"[17, 21]","[14, 8]","['46039', '40487', '62549', '69704', '9795']",46039,D,D
"[14, 8]","[17, 21]","['39691', '28732', '40487', '28694', '40877']",40487,C,C
"[15, 13]","[18, 23]","['24364', '34763', '25079', '5909', '53137']",5909,D,D
"[17, 21]","[18, 25]","['40487', '69704', '4132', '78147', '62549']",4132,C,C
"[9, 3]","[19, 28]","['64671', '14914', '74662', '1268', '52721']",52721,E,E
"[14, 8]","[17, 5]","['39691', '40877', '50221', '28732', '28694']",50221,C,C
"[7, 3]","[15, 13]","['75828', '64781', '61767', '24364', '52457']",24364,E,E
"[5, 22]","[15, 17]","['77349', '40863', '7217', '11908', '57572']",11908,D,D
"[18, 25]","[17, 5]","['25711', '62071', '3282', '73827', '72055']",72055,E,E
"[5, 19]","[9, 4]","['50510', '63077', '35619', '49189', '10743']",50510,E,E
"[19, 18]","[7, 1]","['49556', '35149', '12421', '74633', '29042']",12421,C,C
"[5, 22]","[19, 28]","['57572', '40863', '7217', '77349', '40111']",40111,C,C
"[9, 26]","[5, 22]","['27788', '6759', '50181', '23716', '7217']",7217,E,E
"[19, 10]","[5, 4]","['25618', '35725', '73023', '21540', '55791']",35725,C,C
"[19, 5]","[5, 19]","['76431', '63902', '49189', '17017', '32569']",49189,C,C
"[19, 5]","[17, 18]","['76431', '46660', '72346', '63902', '55314']",46660,C,C
"[19, 5]","[7, 3]","['72346', '17017', '59952', '76431', '52457']",52457,E,E
"[19, 28]","[9, 3]","['40111', '23197', '55589', '43363', '9662']",9662,E,E
"[15, 17]","[5, 19]","['1225', '11908', '60915', '54232', '47834']",54232,D,D
"[9, 26]","[19, 25]","['7474', '23716', '47247', '50181', '6759']",47247,C,C
"[17, 5]","[19, 13]","['33045', '26354', '7913', '50221', '72055']",26354,D,D
"[19, 10]","[9, 11]","['21540', '73023', '78534', '55791', '25168']",78534,C,C
"[14, 7]","[15, 21]","['77045', '13497', '51393', '38835', '25607']",13497,B,B
"[19, 18]","[7, 1]","['35149', '3536', '55086', '41277', '58616']",3536,E,E
"[5, 29]","[9, 26]","['51743', '57316', '52548', '21765', '7474']",7474,E,E
"[17, 18]","[19, 13]","['46660', '66316', '43396', '66935', '51240']",43396,C,C
"[5, 19]","[19, 5]","['49189', '60473', '35619', '51211', '63902']",63902,E,E
"[5, 19]","[15, 13]","['60473', '53137', '35619', '77183', '49189']",53137,E,E
"[15, 28]","[7, 22]","['23274', '10526', '31113', '38548', '3258']",31113,C,C
"[7, 3]","[19, 14]","['52457', '26703', '61767', '75828', '64781']",26703,B,B
"[19, 5]","[5, 4]","['32569', '55314', '62609', '59952', '63902']",62609,C,C
"[7, 1]","[19, 8]","['10825', '12421', '12376', '6777', '3536']",6777,E,E
"[5, 19]","[15, 28]","['60473', '23274', '49189', '77183', '51211']",23274,C,C
"[7, 20]","[19, 5]","['54372', '55305', '2277', '59952', '2425']",59952,D,D
"[17, 21]","[18, 23]","['62454', '9795', '69704', '78147', '26052']",26052,E,E
"[19, 13]","[17, 21]","['69704', '43396', '37914', '26354', '42612']",69704,A,A
"[7, 22]","[15, 17]","['79411', '31113', '23132', '40679', '47834']",47834,E,E
"[5, 19]","[19, 10]","['60473', '25168', '54232', '35619', '77183']",25168,B,B
"[15, 21]","[7, 22]","['13497', '3384', '31113', '7489', '20839']",31113,C,C
"[19, 8]","[7, 20]","['19346', '6777', '55305', '36396', '71082']",55305,E,E
"[7, 3]","[19, 28]","['64781', '55589', '61767', '52457', '75828']",55589,E,E
"[7, 1]","[19, 5]","['10825', '72346', '16951', '17550', '3536']",72346,E,E
"[14, 8]","[17, 5]","['28694', '39691', '7913', '46039', '28732']",7913,C,C
"[14, 9]","[15, 21]","['6508', '7489', '26506', '40550', '39708']",7489,B,B
"[9, 3]","[19, 18]","['1268', '14914', '64671', '74662', '30721']",30721,E,E
"[17, 21]","[19, 5]","['62454', '72346', '78147', '69704', '9795']",72346,B,B
"[17, 21]","[19, 5]","['62454', '9795', '55314', '40487', '69704']",55314,B,B
"[9, 11]","[5, 29]","['15606', '4186', '41897', '78534', '57316']",57316,E,E
"[9, 3]","[19, 28]","['14914', '23197', '64671', '9662', '1268']",23197,E,E
"[19, 8]","[17, 21]","['6777', '19346', '40487', '71082', '36396']",40487,D,D
"[9, 26]","[19, 10]","['23716', '25168', '50181', '6759', '27788']",25168,E,E
"[5, 19]","[9, 3]","['64671', '53655', '49189', '77183', '51211']",64671,A,A
"[7, 1]","[15, 21]","['8109', '7489', '12376', '53652', '12421']",7489,D,D
"[19, 5]","[5, 4]","['32569', '17017', '51114', '55314', '76431']",51114,C,C
"[7, 1]","[15, 28]","['3536', '16951', '10825', '17550', '67905']",67905,E,E
"[7, 1]","[19, 14]","['53652', '3536', '10825', '12376', '72517']",72517,E,E
"[9, 3]","[5, 22]","['14914', '1268', '77349', '74662', '9662']",77349,C,C
"[14, 8]","[17, 18]","['39691', '46039', '28732', '31693', '40877']",31693,D,D
"[7, 3]","[19, 28]","['52457', '75828', '61767', '64781', '52721']",52721,E,E
"[5, 19]","[9, 4]","['50510', '10743', '49189', '51211', '53655']",50510,A,A
"[19, 25]","[5, 4]","['74532', '26994', '33749', '53032', '47247']",53032,D,D
"[9, 26]","[19, 5]","['50181', '23716', '6759', '7474', '63902']",63902,D,D
"[5, 4]","[19, 5]","['51114', '62609', '76431', '27706', '63485']",76431,C,C
"[9, 3]","[5, 29]","['9662', '74662', '64671', '14914', '57316']",57316,E,E
"[15, 28]","[5, 4]","['38548', '67905', '51114', '23274', '3258']",51114,C,C
"[7, 20]","[15, 13]","['2425', '53137', '54372', '2277', '55305']",53137,B,B
"[17, 18]","[19, 13]","['35479', '6955', '21543', '70105', '66935']",35479,D,D
"[17, 5]","[19, 25]","['50221', '33045', '47247', '7913', '72055']",47247,C,C
"[19, 13]","[7, 22]","['43324', '43396', '42612', '23132', '26354']",23132,D,D
"[17, 5]","[19, 10]","['72055', '25168', '33045', '7913', '50221']",25168,E,E
"[19, 18]","[5, 19]","['29042', '49556', '49189', '55086', '41277']",49189,C,C
"[18, 25]","[17, 5]","['3282', '4132', '7913', '73827', '62071']",7913,C,C
"[19, 25]","[9, 4]","['26994', '74532', '59747', '64614', '33749']",64614,D,D
"[9, 26]","[5, 4]","['50181', '35725', '7474', '27788', '23716']",35725,D,D
"[7, 1]","[19, 14]","['8109', '16951', '64729', '53652', '3536']",64729,E,E
"[19, 10]","[9, 11]","['55791', '73023', '335', '25618', '25168']",335,C,C
"[5, 22]","[15, 17]","['48795', '77349', '7217', '60915', '40863']",60915,D,D
"[9, 11]","[5, 29]","['52758', '30907', '4186', '78534', '57316']",57316,E,E
"[18, 25]","[17, 18]","['4132', '46660', '3282', '73827', '25711']",46660,E,E
"[5, 19]","[15, 21]","['20839', '49189', '51211', '77183', '35619']",20839,A,A
"[19, 25]","[9, 26]","['47247', '74532', '33749', '26994', '7474']",7474,E,E
"[4, 27]","[14, 8]","['46039', '12888', '5222', '77515', '70239']",46039,C,C
"[14, 7]","[4, 27]","['51393', '25607', '67483', '77045', '12888']",12888,D,D
"[18, 25]","[17, 5]","['25711', '3282', '50221', '4132', '73827']",50221,C,C
"[7, 20]","[15, 21]","['20839', '55305', '54372', '2277', '2425']",20839,A,A
"[19, 13]","[7, 3]","['43324', '75828', '43396', '42612', '35479']",75828,B,B
"[19, 25]","[5, 19]","['33749', '47247', '59747', '54232', '74532']",54232,D,D
"[7, 22]","[4, 27]","['31113', '5222', '79411', '23132', '40679']",5222,B,B
"[19, 5]","[7, 22]","['76431', '17017', '59952', '55314', '79411']",79411,E,E
"[19, 10]","[7, 1]","['8109', '25168', '55791', '73023', '21540']",8109,D,D
"[19, 5]","[7, 20]","['55314', '17017', '55305', '32569', '59952']",55305,C,C
"[5, 19]","[19, 25]","['53655', '74532', '35619', '60473', '51211']",74532,B,B
"[9, 3]","[19, 5]","['1268', '64671', '76431', '14914', '9662']",76431,C,C
"[19, 8]","[9, 3]","['64671', '71082', '19346', '6777', '36396']",64671,B,B
"[17, 5]","[14, 9]","['33045', '72055', '7913', '26506', '50221']",26506,E,E
"[19, 18]","[7, 22]","['29042', '30721', '35149', '23132', '58616']",23132,D,D
"[17, 18]","[19, 28]","['66935', '46660', '31693', '70105', '40111']",40111,E,E
"[19, 5]","[7, 20]","['32569', '72346', '55314', '2425', '59952']",2425,B,B
"[19, 25]","[9, 26]","['47247', '33749', '74532', '26994', '23716']",23716,E,E
"[9, 4]","[5, 22]","['50510', '80219', '64614', '40863', '79413']",40863,D,D
"[9, 4]","[19, 5]","['80219', '64614', '17017', '79413', '50510']",17017,C,C
"[7, 22]","[19, 10]","['31113', '25168', '79411', '23132', '40679']",25168,C,C
"[19, 10]","[9, 11]","['25168', '25618', '55791', '21540', '52758']",52758,E,E
"[9, 3]","[19, 25]","['1268', '14914', '9662', '26994', '64671']",26994,D,D
"[15, 21]","[18, 25]","['20839', '3384', '25711', '13497', '7489']",25711,C,C
"[17, 21]","[19, 14]","['62454', '40487', '64729', '69704', '9795']",64729,C,C
"[19, 28]","[5, 4]","['55589', '42272', '62609', '52721', '40111']",62609,C,C
"[15, 28]","[14, 7]","['23274', '3258', '38835', '67905', '10526']",38835,C,C
"[9, 26]","[19, 25]","['33749', '6759', '27788', '7474', '50181']",33749,D,D
"[9, 3]","[19, 8]","['36396', '64671', '9662', '14914', '74662']",36396,E,E
"[14, 8]","[15, 13]","['39691', '25079', '28694', '46039', '28732']",25079,B,B
"[7, 1]","[4, 27]","['17550', '53652', '16951', '12421', '12888']",12888,D,D
"[7, 3]","[19, 18]","['61767', '75828', '64781', '74633', '52457']",74633,E,E
"[9, 11]","[5, 22]","['30907', '335', '78534', '40863', '41897']",40863,E,E
"[17, 18]","[14, 8]","['66316', '6955', '51240', '70105', '40877']",40877,E,E
"[19, 28]","[9, 11]","['55589', '23197', '15606', '43363', '42272']",15606,C,C
"[19, 13]","[5, 22]","['48795', '43396', '43324', '26354', '35479']",48795,E,E
"[7, 1]","[15, 13]","['12376', '25079', '16951', '8109', '12421']",25079,B,B
"[19, 8]","[7, 1]","['8109', '19346', '36396', '71082', '6777']",8109,D,D
"[17, 21]","[19, 10]","['78147', '25168', '69704', '62454', '62549']",25168,B,B
"[14, 9]","[15, 13]","['40550', '25079', '39708', '26506', '14102']",25079,B,B
"[9, 26]","[19, 5]","['23716', '27788', '55314', '6759', '50181']",55314,D,D
"[19, 5]","[17, 18]","['72346', '46660', '76431', '59952', '55314']",46660,D,D
"[15, 28]","[7, 20]","['67905', '54372', '3258', '38548', '10526']",54372,B,B
"[17, 18]","[14, 7]","['66316', '21408', '6955', '66935', '67483']",67483,E,E
"[19, 8]","[7, 20]","['2277', '36396', '19346', '71082', '6777']",2277,D,D
"[5, 29]","[15, 28]","['55950', '57316', '52548', '18711', '67905']",67905,E,E
"[19, 10]","[5, 19]","['25618', '21540', '55791', '73023', '77183']",77183,E,E
"[5, 22]","[19, 14]","['48795', '40863', '64729', '77349', '57572']",64729,C,C
"[14, 8]","[17, 5]","['33045', '28732', '39691', '28694', '40877']",33045,A,A
"[4, 27]","[14, 7]","['77515', '12888', '5222', '51393', '70239']",51393,D,D
"[7, 20]","[19, 25]","['2425', '59747', '54372', '2277', '55305']",59747,B,B
"[15, 21]","[14, 8]","['20839', '13497', '3384', '7489', '40877']",40877,E,E
"[17, 5]","[19, 28]","['72055', '23197', '33045', '7913', '50221']",23197,E,E
"[19, 28]","[17, 5]","['55589', '23197', '7913', '52721', '42272']",7913,C,C
"[14, 9]","[15, 21]","['26506', '40550', '3384', '39708', '26678']",3384,C,C
"[15, 21]","[18, 25]","['20839', '3384', '4132', '13497', '7489']",4132,C,C
"[15, 28]","[5, 29]","['18711', '3258', '67905', '10526', '23274']",18711,A,A
"[5, 29]","[19, 14]","['51743', '21765', '52548', '18711', '72517']",72517,E,E
"[5, 19]","[15, 17]","['53655', '35619', '1225', '54232', '51211']",1225,C,C
"[15, 13]","[7, 20]","['2277', '68970', '34763', '24364', '53137']",2277,A,A
"[19, 25]","[5, 4]","['47247', '74532', '51114', '33749', '59747']",51114,C,C
