filename,uni_1_aspect,uni_2_aspect,uni_3_aspect,uni_4_aspect,uni_5_aspect,uni_6_aspect,uni_1_count,uni_1_total_area,uni_1_avg_x,uni_1_avg_y,uni_2_count,uni_2_total_area,uni_2_avg_x,uni_2_avg_y,uni_3_count,uni_3_total_area,uni_3_avg_x,uni_3_avg_y,uni_4_count,uni_4_total_area,uni_4_avg_x,uni_4_avg_y,uni_5_count,uni_5_total_area,uni_5_avg_x,uni_5_avg_y,uni_6_count,uni_6_total_area,uni_6_avg_x,uni_6_avg_y,bi_1_2_count,bi_1_2_area_ratio,bi_1_2_avg_x,bi_1_2_avg_y,bi_1_3_count,bi_1_3_area_ratio,bi_1_3_avg_x,bi_1_3_avg_y,bi_1_4_count,bi_1_4_area_ratio,bi_1_4_avg_x,bi_1_4_avg_y,bi_1_5_count,bi_1_5_area_ratio,bi_1_5_avg_x,bi_1_5_avg_y,bi_1_6_count,bi_1_6_area_ratio,bi_1_6_avg_x,bi_1_6_avg_y,bi_2_3_count,bi_2_3_area_ratio,bi_2_3_avg_x,bi_2_3_avg_y,bi_2_4_count,bi_2_4_area_ratio,bi_2_4_avg_x,bi_2_4_avg_y,bi_2_5_count,bi_2_5_area_ratio,bi_2_5_avg_x,bi_2_5_avg_y,bi_2_6_count,bi_2_6_area_ratio,bi_2_6_avg_x,bi_2_6_avg_y,bi_3_4_count,bi_3_4_area_ratio,bi_3_4_avg_x,bi_3_4_avg_y,bi_3_5_count,bi_3_5_area_ratio,bi_3_5_avg_x,bi_3_5_avg_y,bi_3_6_count,bi_3_6_area_ratio,bi_3_6_avg_x,bi_3_6_avg_y,bi_4_5_count,bi_4_5_area_ratio,bi_4_5_avg_x,bi_4_5_avg_y,bi_4_6_count,bi_4_6_area_ratio,bi_4_6_avg_x,bi_4_6_avg_y,bi_5_6_count,bi_5_6_area_ratio,bi_5_6_avg_x,bi_5_6_avg_y,tri_1_2_3_count,tri_1_2_3_area_ratio_ij,tri_1_2_3_area_ratio_jk,tri_1_2_3_avg_x,tri_1_2_3_avg_y,tri_1_2_4_count,tri_1_2_4_area_ratio_ij,tri_1_2_4_area_ratio_jk,tri_1_2_4_avg_x,tri_1_2_4_avg_y,tri_1_2_5_count,tri_1_2_5_area_ratio_ij,tri_1_2_5_area_ratio_jk,tri_1_2_5_avg_x,tri_1_2_5_avg_y,tri_1_2_6_count,tri_1_2_6_area_ratio_ij,tri_1_2_6_area_ratio_jk,tri_1_2_6_avg_x,tri_1_2_6_avg_y,tri_1_3_4_count,tri_1_3_4_area_ratio_ij,tri_1_3_4_area_ratio_jk,tri_1_3_4_avg_x,tri_1_3_4_avg_y,tri_1_3_5_count,tri_1_3_5_area_ratio_ij,tri_1_3_5_area_ratio_jk,tri_1_3_5_avg_x,tri_1_3_5_avg_y,tri_1_3_6_count,tri_1_3_6_area_ratio_ij,tri_1_3_6_area_ratio_jk,tri_1_3_6_avg_x,tri_1_3_6_avg_y,tri_1_4_5_count,tri_1_4_5_area_ratio_ij,tri_1_4_5_area_ratio_jk,tri_1_4_5_avg_x,tri_1_4_5_avg_y,tri_1_4_6_count,tri_1_4_6_area_ratio_ij,tri_1_4_6_area_ratio_jk,tri_1_4_6_avg_x,tri_1_4_6_avg_y,tri_1_5_6_count,tri_1_5_6_area_ratio_ij,tri_1_5_6_area_ratio_jk,tri_1_5_6_avg_x,tri_1_5_6_avg_y,tri_2_3_4_count,tri_2_3_4_area_ratio_ij,tri_2_3_4_area_ratio_jk,tri_2_3_4_avg_x,tri_2_3_4_avg_y,tri_2_3_5_count,tri_2_3_5_area_ratio_ij,tri_2_3_5_area_ratio_jk,tri_2_3_5_avg_x,tri_2_3_5_avg_y,tri_2_3_6_count,tri_2_3_6_area_ratio_ij,tri_2_3_6_area_ratio_jk,tri_2_3_6_avg_x,tri_2_3_6_avg_y,tri_2_4_5_count,tri_2_4_5_area_ratio_ij,tri_2_4_5_area_ratio_jk,tri_2_4_5_avg_x,tri_2_4_5_avg_y,tri_2_4_6_count,tri_2_4_6_area_ratio_ij,tri_2_4_6_area_ratio_jk,tri_2_4_6_avg_x,tri_2_4_6_avg_y,tri_2_5_6_count,tri_2_5_6_area_ratio_ij,tri_2_5_6_area_ratio_jk,tri_2_5_6_avg_x,tri_2_5_6_avg_y,tri_3_4_5_count,tri_3_4_5_area_ratio_ij,tri_3_4_5_area_ratio_jk,tri_3_4_5_avg_x,tri_3_4_5_avg_y,tri_3_4_6_count,tri_3_4_6_area_ratio_ij,tri_3_4_6_area_ratio_jk,tri_3_4_6_avg_x,tri_3_4_6_avg_y,tri_3_5_6_count,tri_3_5_6_area_ratio_ij,tri_3_5_6_area_ratio_jk,tri_3_5_6_avg_x,tri_3_5_6_avg_y,tri_4_5_6_count,tri_4_5_6_area_ratio_ij,tri_4_5_6_area_ratio_jk,tri_4_5_6_avg_x,tri_4_5_6_avg_y,label
19613.png,1.1696428571428572,0.9574468085106383,0.6915887850467289,0.2765957446808511,1.3157894736842106,1.4090909090909092,2.0,3886.5,1.854410566490842,104.54938033363352,1.0,2115.0,43.5,65.5,1,4312.5,-14.788444444444451,49.94767149758454,1.0,611.0,78.5,65.5,1.0,475.0,2.5,125.5,1.0,682.0,-43.5,14.0,1.0,1.837588652482269,43.5,90.25,2.0,0.901217391304348,-5.037414569853826,77.60727292428552,0.0,0.0,0.0,0.0,2.0,8.182105263157895,3.606807652368399,115.38343717549324,0.0,0.0,0.0,0.0,1.0,0.4904347826086956,14.355777777777774,57.72383574879227,1.0,3.4615384615384617,61.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.078947368421051,-6.144222222222226,87.72383574879227,1.0,6.323313782991202,-29.144222222222226,31.97383574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.837588652482269,0.4904347826086956,24.070518518518515,76.81589049919485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.901217391304348,9.078947368421051,-2.524943046569218,93.571515282857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
57131.png,1.4186046511627908,1.627906976744186,2.287671232876712,0.0,1.24,0.7941176470588235,1.0,2623.0,-48.5,64.49999999999997,1.0,3010.0,60.0,64.49999999999997,1,8020.0,40.49220698254365,16.436408977556084,0.0,0.0,0.0,0.0,1.0,775.0,3.5,73.49999999999997,1.0,918.0,-65.5,19.99999999999997,0.0,0.0,0.0,0.0,1.0,0.3270573566084788,-4.003896508728175,40.46820448877803,0.0,0.0,0.0,0.0,1.0,3.384516129032258,-22.5,68.99999999999997,1.0,2.8572984749455337,-57.0,42.24999999999997,1.0,0.3753117206982543,50.24610349127183,40.46820448877803,0.0,0.0,0.0,0.0,1.0,3.883870967741936,31.75,68.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.348387096774193,21.996103491271825,44.96820448877803,1.0,8.736383442265796,-12.503896508728175,18.218204488778028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3270573566084788,10.348387096774193,-1.5025976724854502,51.47880299251867,1.0,0.3270573566084788,8.736383442265796,-24.50259767248545,33.645469659185345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3753117206982543,10.348387096774193,34.664068994181214,51.47880299251867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25935.png,0.7407407407407407,0.8596491228070176,0.6923076923076923,2.523809523809524,1.25,0.8181818181818182,1.0,2160.0,77.0,30.0,1.0,2793.0,-9.5,91.5,1,6277.0,34.929451436461136,60.34467102118848,1.0,1113.0,47.5,136.5,1.0,500.0,-21.5,47.0,1.0,1692.5,-37.2028557360906,24.023436730674547,0.0,0.0,0.0,0.0,1.0,0.3441134299824757,55.96472571823057,45.17233551059424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4449577823801179,12.714725718230568,75.92233551059424,0.0,0.0,0.0,0.0,1.0,5.586,-15.5,69.25,0.0,0.0,0.0,0.0,1.0,5.639712488769092,41.21472571823057,98.42233551059424,1.0,12.554,6.714725718230568,53.67233551059424,1.0,3.708714918759232,-1.136702149814731,42.18405387593151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2954209748892171,-29.3514278680453,35.51171836533727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4449577823801179,12.554,1.3098171454870453,66.28155700706283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.554,0.2954209748892171,-7.924468099876488,43.78936925062101,0.0,0.0,0.0,0.0,0.0,8
76746.png,0.9111111111111112,1.25531914893617,1.4268292682926829,0.0,0.8064516129032258,1.9130434782608696,1.0,1670.5,-9.660680434999492,108.51431707073728,1.0,2575.5,41.65857762246813,94.61360253672426,1,5843.0,28.814564436077347,39.30831764504535,0.0,0.0,0.0,0.0,1.0,775.0,-18.5,68.5,1.0,1012.0,-32.0,0.5,1.0,0.6486119200155309,15.99894859373432,101.56395980373075,1.0,0.285897655314051,9.576942000538928,73.91131735789132,0.0,0.0,0.0,0.0,1.0,2.1554838709677417,-14.080340217499746,88.50715853536865,0.0,0.0,0.0,0.0,1.0,0.4407838439157966,35.23657102927274,66.96096009088481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.539354838709677,5.157282218038674,53.90415882252268,1.0,5.773715415019763,-1.5927177819613263,19.904158822522675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6486119200155309,0.4407838439157966,20.270820541182,80.81207908416896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.285897655314051,7.539354838709677,0.2179613336926185,72.10754490526088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
73976.png,1.662456445993031,1.3555555555555556,1.353448275862069,0.0,0.625,1.0666666666666669,2.0,3635.0,-18.09009628610729,93.36162310866575,1.0,2571.5,-62.35595307537754,106.9574826625186,1,9730.0,-33.612504282288455,27.68610825625214,0.0,0.0,0.0,0.0,1.0,640.0,-20.0,123.0,1.0,953.5,27.10575074287712,77.08005593427723,1.0,1.4135718452265216,-61.42797653768877,85.97874133125931,2.0,0.3735868448098663,-27.056252141144228,59.71805412812607,0.0,0.0,0.0,0.0,1.0,5.6796875,-0.25,120.75,1.0,3.812270582066073,23.30287537143856,97.7900279671386,1.0,0.2642857142857143,-47.984228678833,67.32179545938538,0.0,0.0,0.0,0.0,1.0,4.01796875,-41.17797653768877,114.97874133125931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.203125,-26.806252141144228,75.34305412812607,1.0,10.204509701101204,-3.2533767697056675,52.38308209526468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4135718452265216,0.2642857142857143,-52.15615245255534,66.54786363959026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3735868448098663,15.203125,-11.370834760762818,89.72870275208406,1.0,0.3735868448098663,10.204509701101204,4.331082153529555,74.42205473017646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2642857142857143,15.203125,-38.65615245255533,85.88119697292359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12467.png,1.351351351351351,0.8771929824561403,0.5801526717557252,2.8095238095238093,1.32,2.0,1.0,1850.0,-39.0,49.5,1.0,2850.0,-39.0,129.5,1,6784.5,15.01063699118086,78.13722455597318,1.0,1239.0,19.5,147.5,1.0,825.0,-47.5,84.5,1.0,1250.0,-39.0,14.5,0.0,0.0,0.0,0.0,1.0,0.2726803743827843,-11.99468150440957,63.81861227798659,0.0,0.0,0.0,0.0,1.0,2.242424242424242,-43.25,67.0,1.0,1.48,-39.0,32.0,1.0,0.4200751713464514,-11.99468150440957,103.8186122779866,1.0,2.3002421307506054,-9.75,138.5,1.0,3.4545454545454546,-43.25,107.0,0.0,0.0,0.0,0.0,1.0,5.475786924939468,17.25531849559043,112.8186122779866,1.0,8.223636363636365,-16.24468150440957,81.31861227798659,1.0,5.4276,-11.99468150440957,46.31861227798659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2726803743827843,8.223636363636365,-23.82978766960638,70.71240818532439,1.0,0.2726803743827843,5.4276,-20.996454336273047,47.37907485199106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4200751713464514,5.475786924939468,-1.4964543362730467,118.37907485199104,1.0,0.4200751713464514,8.223636363636365,-23.82978766960638,97.37907485199104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
70872.png,0.8780487804878049,1.2926829268292683,1.0961538461538465,3.5,1.3333333333333333,2.208333333333333,1.0,1476.0,-46.0,75.5,1.0,2173.0,-94.5,75.5,1,5520.5,-17.60658756755123,54.503637955499215,1.0,686.0,0.5,117.0,1.0,588.0,-107.0,40.5,1.0,1272.0,-62.5,14.0,1.0,0.6792452830188679,-70.25,75.5,1.0,0.2673670863146454,-31.80329378377561,65.00181897774961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3936237659632279,-56.053293783775615,65.00181897774961,0.0,0.0,0.0,0.0,1.0,3.695578231292517,-100.75,58.0,0.0,0.0,0.0,0.0,1.0,8.04737609329446,-8.553293783775615,85.75181897774961,1.0,9.388605442176871,-62.303293783775615,47.50181897774961,1.0,4.34001572327044,-40.053293783775615,34.25181897774961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4622641509433962,-84.75,27.25,1.0,0.6792452830188679,0.3936237659632279,-52.70219585585041,68.50121265183307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3936237659632279,9.388605442176871,-73.03552918918375,56.83454598516641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.388605442176871,0.4622641509433962,-62.36886252251708,36.33454598516641,0.0,0.0,0.0,0.0,0.0,8
70267.png,1.4761904761904765,1.0727272727272728,1.2105263157894737,0.2727272727272727,1.4193548387096775,0.6097560975609756,1.0,2604.0,39.99999999999997,103.0,1.0,3245.0,-24.50000000000003,128.5,1,6851.0,-13.86690507468498,58.7914416386902,1.0,825.0,-65.50000000000003,128.5,1.0,1364.0,48.999999999999964,17.5,1.0,1025.0,58.49999999999997,57.5,1.0,0.8024653312788906,7.749999999999972,115.75,1.0,0.3800904977375565,13.066547462657496,80.8957208193451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.540487804878049,49.24999999999997,80.25,1.0,0.473653481243614,-19.183452537342504,93.6457208193451,1.0,3.933333333333333,-45.00000000000003,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.304242424242425,-39.6834525373425,93.6457208193451,1.0,5.0227272727272725,17.566547462657496,38.1457208193451,1.0,6.68390243902439,22.316547462657496,58.1457208193451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3307317073170732,53.74999999999997,37.5,1.0,0.8024653312788906,0.473653481243614,0.544364975104988,96.7638138795634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3800904977375565,6.68390243902439,28.21103164177165,73.09714721289673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.473653481243614,8.304242424242425,-34.62230169156168,105.2638138795634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0227272727272725,1.3307317073170732,31.21103164177165,44.597147212896736,0.0,0.0,0.0,0.0,0.0,8
59451.png,1.8333333333333333,1.0714285714285714,1.0901639344262295,0.3269230769230769,1.25,1.1,1.0,1650.0,-64.5,17.0,1.0,1890.0,18.5,103.0,1,8970.5,-35.40012634004049,68.25615443212008,1.0,884.0,-104.5,62.0,1.0,500.0,-20.5,12.0,1.0,990.0,24.5,17.0,0.0,0.0,0.0,0.0,1.0,0.1839362354383813,-49.95006317002024,42.62807721606004,1.0,1.8665158371040724,-84.5,39.5,1.0,3.3,-42.5,14.5,0.0,0.0,0.0,0.0,1.0,0.2106905969566913,-8.450063170020243,85.62807721606003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.14762443438914,-69.95006317002024,65.12807721606003,1.0,17.941,-27.950063170020243,40.12807721606004,1.0,9.061111111111112,-5.450063170020243,42.62807721606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1839362354383813,10.14762443438914,-68.13337544668016,49.08538481070669,1.0,0.1839362354383813,17.941,-40.13337544668016,32.41871814404003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
77507.png,1.0564625850340137,0.0,1.15625,0.3692774407060121,0.75,2.1818181818181817,2.0,4647.0,-0.749838605551969,100.6103938024532,0.0,0.0,0.0,0.0,1,6201.0,-11.274391227221413,52.14973391388486,2.0,1327.0,-16.49698568198945,81.39449886963075,1.0,768.0,-1.0,118.0,1.0,1056.0,42.0,13.0,0.0,0.0,0.0,0.0,2.0,0.7493952588292211,-5.762195613610707,76.32486695694243,2.0,3.501883948756594,-4.75,89.25,2.0,6.05078125,-0.625,109.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.672946495855313,-10.262195613610707,65.07486695694243,1.0,8.07421875,-6.137195613610707,85.07486695694243,1.0,5.872159090909091,15.362804386389293,32.57486695694243,0.0,0.0,0.0,0.0,1.0,1.2566287878787878,50.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7493952588292211,4.672946495855313,-6.924797075740475,76.88324463796162,2.0,0.7493952588292211,8.07421875,-4.174797075740471,90.21657797129495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.672946495855313,1.2566287878787878,29.57520292425953,37.21657797129495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
36486.png,0.8571428571428571,0.8275862068965517,0.6016949152542372,0.2586206896551724,0.8235294117647058,0.7435897435897436,1.0,2688.0,-53.00000000000004,30.0,1.0,2784.0,-53.00000000000003,91.0,1,5744.0,1.6786792014855791,60.20351671309192,1.0,870.0,-88.50000000000003,91.0,1.0,952.0,31.99999999999997,19.0,1.0,1131.0,31.49999999999997,100.5,1.0,0.9655172413793104,-53.00000000000003,60.5,1.0,0.467966573816156,-25.660660399257225,45.10175835654596,1.0,3.089655172413793,-70.75000000000003,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4846796657381615,-25.660660399257225,75.60175835654596,1.0,3.2,-70.75000000000003,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.033613445378151,16.839339600742775,39.60175835654596,1.0,5.07869142351901,16.589339600742775,80.35175835654596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9655172413793104,0.4846796657381615,-34.77377359950483,60.4011722376973,1.0,0.9655172413793104,3.2,-64.83333333333336,70.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
66732.png,1.4864864864864864,1.7,2.0153846153846158,4.714285714285714,0.8928571428571429,0.8918918918918919,1.0,2035.0,130.5,-20.5,1.0,2720.0,100.0,47.0,1,5655.5,44.811894026463904,29.18913741785282,1.0,924.0,29.0,78.0,2.0,1367.0,146.54828090709583,32.69019751280175,1.0,1221.0,82.5,-20.5,0.0,0.0,0.0,0.0,1.0,0.3598267173547874,87.65594701323195,4.34456870892641,0.0,0.0,0.0,0.0,1.0,1.488661302121434,137.5,-4.0,1.0,1.6666666666666667,106.5,-20.5,1.0,0.4809477499778976,72.40594701323195,38.09456870892641,1.0,2.9437229437229435,64.5,62.5,2.0,1.989758595464521,123.125,38.375,0.0,0.0,0.0,0.0,1.0,6.120670995670996,36.90594701323195,53.59456870892641,1.0,4.137161667885882,94.65594701323197,20.84456870892641,1.0,4.631859131859132,63.65594701323195,4.34456870892641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3598267173547874,4.137161667885882,106.60396467548796,7.06304580595094,1.0,0.3598267173547874,4.631859131859132,85.9372980088213,-3.93695419404906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4809477499778976,6.120670995670996,57.9372980088213,51.39637913928427,1.0,0.4809477499778976,4.137161667885882,96.4372980088213,29.56304580595094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
